2024-05-24 22:13:26.517 | INFO     | tools.handle_response_assert:response_assert:17 - =============================开始断言=================================
2024-05-24 22:13:26.959 | INFO     | tools.handle_response_assert:response_assert:39 - 断言成功！
2024-05-24 22:13:27.054 | INFO     | tools.handle_response_assert:response_assert:17 - =============================开始断言=================================
2024-05-24 22:13:27.054 | INFO     | tools.handle_response_assert:response_assert:23 - 期望结果的表示式是：{'text': '账号或密码不正确'}
2024-05-24 22:13:27.054 | INFO     | tools.handle_response_assert:response_assert:36 - 执行结果是：账号或密码不正确
2024-05-24 22:13:27.054 | INFO     | tools.handle_response_assert:response_assert:39 - 断言成功！
2024-05-24 22:13:27.230 | INFO     | tools.handle_response_assert:response_assert:17 - =============================开始断言=================================
2024-05-24 22:13:27.230 | INFO     | tools.handle_response_assert:response_assert:23 - 期望结果的表示式是：{'text': '账号或密码不正确'}
2024-05-24 22:13:27.230 | INFO     | tools.handle_response_assert:response_assert:36 - 执行结果是：账号或密码不正确
2024-05-24 22:13:27.230 | INFO     | tools.handle_response_assert:response_assert:39 - 断言成功！
2024-05-24 22:13:27.422 | INFO     | tools.handle_response_assert:response_assert:17 - =============================开始断言=================================
2024-05-24 22:13:27.422 | INFO     | tools.handle_response_assert:response_assert:20 - 用例不需要做断言！
2024-05-24 22:13:27.426 | INFO     | tools.handle_requests:requests_api:24 - -----------------------------------请求消息--------------------------------
2024-05-24 22:13:27.426 | INFO     | tools.handle_requests:requests_api:25 - 请求方法是：POST
2024-05-24 22:13:27.427 | INFO     | tools.handle_requests:requests_api:26 - 请求地址是：http://shop.lemonban.com:8107/login
2024-05-24 22:13:27.427 | INFO     | tools.handle_requests:requests_api:27 - 请求头部是：{'Content-Type': 'application/json'}
2024-05-24 22:13:27.427 | INFO     | tools.handle_requests:requests_api:28 - 请求参数是：{'principal': 'lemon_py', 'credentials': '12345678', 'appType': 3, 'loginType': 0}
2024-05-24 22:13:27.633 | INFO     | tools.handle_requests:requests_api:53 - ---------------------------------响应消息----------------------------------------
2024-05-24 22:13:27.633 | INFO     | tools.handle_requests:requests_api:54 - 接口响应状态码：200
2024-05-24 22:13:27.633 | INFO     | tools.handle_requests:requests_api:55 - 接口响应正文：{"access_token":"f0ec7a49-61c0-4683-8966-4fe570df3bcb","token_type":"bearer","refresh_token":"bfb983d3-63fd-405c-a072-55e40c42f773","expires_in":1295999,"pic":"http://shop.lemonban.com:8108/2024/05/f59cad0e792b4bd8b4c6fdff6525fcf5.jpg","userId":"8d0aa6ffd73a42a0acf5006817c0a564","nickName":"lemon_py","enabled":true}
2024-05-24 22:13:27.633 | INFO     | tools.handle_response_assert:response_assert:17 - =============================开始断言=================================
2024-05-24 22:13:27.633 | INFO     | tools.handle_response_assert:response_assert:23 - 期望结果的表示式是：{'$..nickName': 'lemon_py', '$..enabled': True}
2024-05-24 22:13:27.633 | INFO     | tools.handle_response_assert:response_assert:27 - 执行结果是：lemon_py
2024-05-24 22:13:27.634 | INFO     | tools.handle_response_assert:response_assert:30 - 断言成功！
2024-05-24 22:13:27.634 | INFO     | tools.handle_response_assert:response_assert:27 - 执行结果是：True
2024-05-24 22:13:27.634 | INFO     | tools.handle_response_assert:response_assert:30 - 断言成功！
2024-05-24 22:13:27.637 | INFO     | tools.handle_requests:requests_api:24 - -----------------------------------请求消息--------------------------------
2024-05-24 22:13:27.637 | INFO     | tools.handle_requests:requests_api:25 - 请求方法是：post
2024-05-24 22:13:27.637 | INFO     | tools.handle_requests:requests_api:26 - 请求地址是：http://shop.lemonban.com:8107/login
2024-05-24 22:13:27.637 | INFO     | tools.handle_requests:requests_api:27 - 请求头部是：{'Content-Type': 'application/json'}
2024-05-24 22:13:27.638 | INFO     | tools.handle_requests:requests_api:28 - 请求参数是：{'principal': '', 'credentials': 'lemon123456', 'appType': 3, 'loginType': 0}
2024-05-24 22:13:27.727 | INFO     | tools.handle_requests:requests_api:53 - ---------------------------------响应消息----------------------------------------
2024-05-24 22:13:27.727 | INFO     | tools.handle_requests:requests_api:54 - 接口响应状态码：400
2024-05-24 22:13:27.727 | INFO     | tools.handle_requests:requests_api:55 - 接口响应正文：账号或密码不正确
2024-05-24 22:13:27.728 | INFO     | tools.handle_response_assert:response_assert:17 - =============================开始断言=================================
2024-05-24 22:13:27.728 | INFO     | tools.handle_response_assert:response_assert:23 - 期望结果的表示式是：{'text': '账号或密码不正确'}
2024-05-24 22:13:27.728 | INFO     | tools.handle_response_assert:response_assert:36 - 执行结果是：账号或密码不正确
2024-05-24 22:13:27.729 | INFO     | tools.handle_response_assert:response_assert:39 - 断言成功！
2024-05-24 22:13:27.734 | INFO     | tools.handle_requests:requests_api:24 - -----------------------------------请求消息--------------------------------
2024-05-24 22:13:27.734 | INFO     | tools.handle_requests:requests_api:25 - 请求方法是：post
2024-05-24 22:13:27.734 | INFO     | tools.handle_requests:requests_api:26 - 请求地址是：http://shop.lemonban.com:8107/login
2024-05-24 22:13:27.734 | INFO     | tools.handle_requests:requests_api:27 - 请求头部是：{'Content-Type': 'application/json'}
2024-05-24 22:13:27.734 | INFO     | tools.handle_requests:requests_api:28 - 请求参数是：{'principal': 'lem', 'credentials': 'lemon123456', 'appType': 3, 'loginType': 0}
2024-05-24 22:13:27.820 | INFO     | tools.handle_requests:requests_api:53 - ---------------------------------响应消息----------------------------------------
2024-05-24 22:13:27.820 | INFO     | tools.handle_requests:requests_api:54 - 接口响应状态码：400
2024-05-24 22:13:27.820 | INFO     | tools.handle_requests:requests_api:55 - 接口响应正文：账号或密码不正确
2024-05-24 22:13:27.821 | INFO     | tools.handle_response_assert:response_assert:17 - =============================开始断言=================================
2024-05-24 22:13:27.821 | INFO     | tools.handle_response_assert:response_assert:23 - 期望结果的表示式是：{'text': '账号或密码不正确'}
2024-05-24 22:13:27.821 | INFO     | tools.handle_response_assert:response_assert:36 - 执行结果是：账号或密码不正确
2024-05-24 22:13:27.821 | INFO     | tools.handle_response_assert:response_assert:39 - 断言成功！
2024-05-24 22:13:27.825 | INFO     | tools.handle_requests:requests_api:24 - -----------------------------------请求消息--------------------------------
2024-05-24 22:13:27.825 | INFO     | tools.handle_requests:requests_api:25 - 请求方法是：post
2024-05-24 22:13:27.825 | INFO     | tools.handle_requests:requests_api:26 - 请求地址是：http://shop.lemonban.com:8107/login
2024-05-24 22:13:27.826 | INFO     | tools.handle_requests:requests_api:27 - 请求头部是：{'Content-Type': 'application/json'}
2024-05-24 22:13:27.826 | INFO     | tools.handle_requests:requests_api:28 - 请求参数是：{'principal': 'lemon_autoXXXXXXXXXXXXXXXXX', 'credentials': 'lemon123456', 'appType': 3, 'loginType': 0}
2024-05-24 22:13:27.912 | INFO     | tools.handle_requests:requests_api:53 - ---------------------------------响应消息----------------------------------------
2024-05-24 22:13:27.913 | INFO     | tools.handle_requests:requests_api:54 - 接口响应状态码：400
2024-05-24 22:13:27.913 | INFO     | tools.handle_requests:requests_api:55 - 接口响应正文：账号或密码不正确
2024-05-24 22:13:27.913 | INFO     | tools.handle_response_assert:response_assert:17 - =============================开始断言=================================
2024-05-24 22:13:27.913 | INFO     | tools.handle_response_assert:response_assert:23 - 期望结果的表示式是：{'text': '账号或密码不正确'}
2024-05-24 22:13:27.913 | INFO     | tools.handle_response_assert:response_assert:36 - 执行结果是：账号或密码不正确
2024-05-24 22:13:27.914 | INFO     | tools.handle_response_assert:response_assert:39 - 断言成功！
2024-05-24 22:13:27.917 | INFO     | tools.handle_requests:requests_api:24 - -----------------------------------请求消息--------------------------------
2024-05-24 22:13:27.917 | INFO     | tools.handle_requests:requests_api:25 - 请求方法是：post
2024-05-24 22:13:27.917 | INFO     | tools.handle_requests:requests_api:26 - 请求地址是：http://shop.lemonban.com:8107/login
2024-05-24 22:13:27.917 | INFO     | tools.handle_requests:requests_api:27 - 请求头部是：{'Content-Type': 'application/json'}
2024-05-24 22:13:27.917 | INFO     | tools.handle_requests:requests_api:28 - 请求参数是：{'principal': 'lemon!', 'credentials': 'lemon123456', 'appType': 3, 'loginType': 0}
2024-05-24 22:13:28.014 | INFO     | tools.handle_requests:requests_api:53 - ---------------------------------响应消息----------------------------------------
2024-05-24 22:13:28.014 | INFO     | tools.handle_requests:requests_api:54 - 接口响应状态码：400
2024-05-24 22:13:28.015 | INFO     | tools.handle_requests:requests_api:55 - 接口响应正文：账号或密码不正确
2024-05-24 22:13:28.015 | INFO     | tools.handle_response_assert:response_assert:17 - =============================开始断言=================================
2024-05-24 22:13:28.015 | INFO     | tools.handle_response_assert:response_assert:23 - 期望结果的表示式是：{'text': '账号或密码不正确'}
2024-05-24 22:13:28.015 | INFO     | tools.handle_response_assert:response_assert:36 - 执行结果是：账号或密码不正确
2024-05-24 22:13:28.015 | INFO     | tools.handle_response_assert:response_assert:39 - 断言成功！
2024-05-24 22:13:28.018 | INFO     | tools.handle_requests:requests_api:24 - -----------------------------------请求消息--------------------------------
2024-05-24 22:13:28.018 | INFO     | tools.handle_requests:requests_api:25 - 请求方法是：post
2024-05-24 22:13:28.019 | INFO     | tools.handle_requests:requests_api:26 - 请求地址是：http://shop.lemonban.com:8107/login
2024-05-24 22:13:28.019 | INFO     | tools.handle_requests:requests_api:27 - 请求头部是：{'Content-Type': 'application/json'}
2024-05-24 22:13:28.019 | INFO     | tools.handle_requests:requests_api:28 - 请求参数是：{'principal': 'lemon_autoxx', 'credentials': 'lemon123456', 'appType': 3, 'loginType': 0}
2024-05-24 22:13:28.102 | INFO     | tools.handle_requests:requests_api:53 - ---------------------------------响应消息----------------------------------------
2024-05-24 22:13:28.102 | INFO     | tools.handle_requests:requests_api:54 - 接口响应状态码：400
2024-05-24 22:13:28.103 | INFO     | tools.handle_requests:requests_api:55 - 接口响应正文：账号或密码不正确
2024-05-24 22:13:28.103 | INFO     | tools.handle_response_assert:response_assert:17 - =============================开始断言=================================
2024-05-24 22:13:28.103 | INFO     | tools.handle_response_assert:response_assert:23 - 期望结果的表示式是：{'text': '账号或密码不正确'}
2024-05-24 22:13:28.103 | INFO     | tools.handle_response_assert:response_assert:36 - 执行结果是：账号或密码不正确
2024-05-24 22:13:28.103 | INFO     | tools.handle_response_assert:response_assert:39 - 断言成功！
2024-05-24 22:13:28.116 | INFO     | tools.handle_requests:requests_api:24 - -----------------------------------请求消息--------------------------------
2024-05-24 22:13:28.117 | INFO     | tools.handle_requests:requests_api:25 - 请求方法是：post
2024-05-24 22:13:28.117 | INFO     | tools.handle_requests:requests_api:26 - 请求地址是：http://shop.lemonban.com:8107/login
2024-05-24 22:13:28.117 | INFO     | tools.handle_requests:requests_api:27 - 请求头部是：{'Content-Type': 'application/json'}
2024-05-24 22:13:28.117 | INFO     | tools.handle_requests:requests_api:28 - 请求参数是：{'principal': 'lemon_py', 'credentials': '', 'appType': 3, 'loginType': 0}
2024-05-24 22:13:28.286 | INFO     | tools.handle_requests:requests_api:53 - ---------------------------------响应消息----------------------------------------
2024-05-24 22:13:28.287 | INFO     | tools.handle_requests:requests_api:54 - 接口响应状态码：400
2024-05-24 22:13:28.288 | INFO     | tools.handle_requests:requests_api:55 - 接口响应正文：账号或密码不正确
2024-05-24 22:13:28.289 | INFO     | tools.handle_response_assert:response_assert:17 - =============================开始断言=================================
2024-05-24 22:13:28.290 | INFO     | tools.handle_response_assert:response_assert:23 - 期望结果的表示式是：{'text': '账号或密码不正确'}
2024-05-24 22:13:28.290 | INFO     | tools.handle_response_assert:response_assert:36 - 执行结果是：账号或密码不正确
2024-05-24 22:13:28.291 | INFO     | tools.handle_response_assert:response_assert:39 - 断言成功！
2024-05-24 22:13:28.297 | INFO     | tools.handle_requests:requests_api:24 - -----------------------------------请求消息--------------------------------
2024-05-24 22:13:28.297 | INFO     | tools.handle_requests:requests_api:25 - 请求方法是：post
2024-05-24 22:13:28.298 | INFO     | tools.handle_requests:requests_api:26 - 请求地址是：http://shop.lemonban.com:8107/login
2024-05-24 22:13:28.298 | INFO     | tools.handle_requests:requests_api:27 - 请求头部是：{'Content-Type': 'application/json'}
2024-05-24 22:13:28.298 | INFO     | tools.handle_requests:requests_api:28 - 请求参数是：{'principal': 'lemon_py', 'credentials': 'lemon123', 'appType': 3, 'loginType': 0}
2024-05-24 22:13:28.473 | INFO     | tools.handle_requests:requests_api:53 - ---------------------------------响应消息----------------------------------------
2024-05-24 22:13:28.473 | INFO     | tools.handle_requests:requests_api:54 - 接口响应状态码：400
2024-05-24 22:13:28.473 | INFO     | tools.handle_requests:requests_api:55 - 接口响应正文：账号或密码不正确
2024-05-24 22:13:28.474 | INFO     | tools.handle_response_assert:response_assert:17 - =============================开始断言=================================
2024-05-24 22:13:28.474 | INFO     | tools.handle_response_assert:response_assert:20 - 用例不需要做断言！
2024-05-24 22:13:28.611 | INFO     | tools.handle_response_assert:response_assert:17 - =============================开始断言=================================
2024-05-24 22:13:28.611 | INFO     | tools.handle_response_assert:response_assert:20 - 用例不需要做断言！
2024-05-24 22:13:28.616 | INFO     | tools.handle_requests:requests_api:24 - -----------------------------------请求消息--------------------------------
2024-05-24 22:13:28.616 | INFO     | tools.handle_requests:requests_api:25 - 请求方法是：Get
2024-05-24 22:13:28.616 | INFO     | tools.handle_requests:requests_api:26 - 请求地址是：http://mall.lemonban.com:8107/search/searchProdPage
2024-05-24 22:13:28.616 | INFO     | tools.handle_requests:requests_api:27 - 请求头部是：None
2024-05-24 22:13:28.616 | INFO     | tools.handle_requests:requests_api:28 - 请求参数是：{'prodName': '真皮圆筒包'}
2024-05-24 22:13:28.713 | INFO     | tools.handle_requests:requests_api:53 - ---------------------------------响应消息----------------------------------------
2024-05-24 22:13:28.714 | INFO     | tools.handle_requests:requests_api:54 - 接口响应状态码：200
2024-05-24 22:13:28.714 | INFO     | tools.handle_requests:requests_api:55 - 接口响应正文：{"records":[{"prodId":28,"pic":"http://shop.lemonban.com:8108/2022/06/53de1598edf44ef28329799e04c2c328.jpg","prodName":"真皮圆筒包2022新款潮爆款时尚百搭休闲单肩斜挎牛皮圆形桶包包女","price":139.0,"prodCommNumber":0,"positiveRating":0.0,"praiseNumber":0}],"total":1,"size":10,"current":1,"orders":[],"optimizeCountSql":true,"hitCount":false,"countId":null,"maxLimit":null,"searchCount":true,"pages":1}
2024-05-24 22:13:28.714 | INFO     | tools.handle_response_assert:response_assert:17 - =============================开始断言=================================
2024-05-24 22:13:28.714 | INFO     | tools.handle_response_assert:response_assert:20 - 用例不需要做断言！
2024-05-24 22:13:28.721 | INFO     | tools.handle_requests:requests_api:24 - -----------------------------------请求消息--------------------------------
2024-05-24 22:13:28.722 | INFO     | tools.handle_requests:requests_api:25 - 请求方法是：post
2024-05-24 22:13:28.722 | INFO     | tools.handle_requests:requests_api:26 - 请求地址是：http://shop.lemonban.com:8107/p/file/upload
2024-05-24 22:13:28.722 | INFO     | tools.handle_requests:requests_api:27 - 请求头部是：{'Content-Type': 'multipart/form-data', 'Authorization': 'bearer7d51f82a-0a2e-45b8-9bf2-4eb990f81a48'}
2024-05-24 22:13:28.722 | INFO     | tools.handle_requests:requests_api:28 - 请求参数是：{'filename': 'code.png'}
2024-05-24 22:13:28.723 | INFO     | tools.handle_requests:requests_api:47 - 文件上传的文件对象参数：{'file': <_io.BufferedReader name='D:\\Pycharm_Project\\Python68_class\\day16_断言封装和requests二次封装\\data\\code.png'>}
2024-05-24 22:13:28.723 | INFO     | tools.handle_requests:requests_api:48 - 文件上传的最终请求头：{'Authorization': 'bearer7d51f82a-0a2e-45b8-9bf2-4eb990f81a48'}
2024-05-24 22:13:28.823 | INFO     | tools.handle_requests:requests_api:53 - ---------------------------------响应消息----------------------------------------
2024-05-24 22:13:28.823 | INFO     | tools.handle_requests:requests_api:54 - 接口响应状态码：200
2024-05-24 22:13:28.823 | INFO     | tools.handle_requests:requests_api:55 - 接口响应正文：{"resourcesUrl":"http://shop.lemonban.com:8108/","filePath":"2024/05/ebd5328b9e1b462e980080689e38c614.png"}
2024-05-24 22:13:28.823 | INFO     | tools.handle_response_assert:response_assert:17 - =============================开始断言=================================
2024-05-24 22:13:28.823 | INFO     | tools.handle_response_assert:response_assert:20 - 用例不需要做断言！
